timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450925.750,-24.902,-32.715,-23.926,-41.016,0.000
1680450925.754,-26.855,-31.738,-23.438,-32.227,0.000
1680450925.757,-21.973,-26.367,-23.926,-15.137,0.000
1680450925.761,-22.461,-26.367,-21.484,-9.766,0.000
1680450925.765,-20.020,-27.344,-26.367,-24.414,0.000
1680450925.769,-25.391,-25.879,-21.973,-36.133,0.000
1680450925.773,-23.438,-28.320,-19.043,-26.367,0.000
1680450925.777,-25.391,-27.344,-33.691,-11.230,0.000
1680450925.781,-37.109,-29.785,-33.691,-12.695,0.000
1680450925.785,-43.457,-35.645,-24.902,-22.461,0.000
1680450925.789,-30.762,-30.273,-22.461,-23.926,0.000
1680450925.793,-29.297,-25.391,-29.297,-23.926,0.000
1680450925.797,-39.062,-22.461,-25.391,-20.996,0.000
1680450925.800,-26.855,-21.973,-22.461,1.953,0.000
1680450925.804,-36.133,-30.762,-38.086,-12.207,0.000
