timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449285.512,-61.523,-23.926,-34.668,-50.293,0.000
1680449285.516,-67.383,-22.461,-39.551,-63.965,0.000
1680449285.520,-40.527,-20.508,-36.621,-63.965,0.000
1680449285.524,-43.945,-24.902,-35.645,-74.219,0.000
1680449285.527,-49.805,-26.367,-37.109,-76.660,0.000
1680449285.531,-46.875,-28.809,-33.691,-72.266,0.000
1680449285.535,-44.434,-30.273,-28.809,-54.688,0.000
1680449285.539,-35.645,-30.273,-31.738,-31.250,0.000
1680449285.543,-31.250,-30.762,-36.621,-48.340,0.000
1680449285.547,-28.809,-30.762,-32.715,-59.570,0.000
1680449285.551,-44.434,-34.668,-30.273,-44.434,0.000
1680449285.555,-62.012,-37.109,-31.250,-25.391,0.000
1680449285.559,-45.898,-36.133,-32.227,-23.438,0.000
1680449285.563,-29.785,-32.227,-33.203,-36.621,0.000
1680449285.567,-39.062,-33.691,-29.297,-34.668,0.000
1680449285.570,-50.293,-36.621,-33.203,-37.109,0.000
1680449285.574,-46.875,-31.250,-29.297,-25.391,0.000
1680449285.578,-47.363,-28.320,-21.484,-27.344,0.000
1680449285.582,-42.480,-33.203,-24.902,-31.250,0.000
1680449285.586,-21.973,-36.621,-30.762,-37.598,0.000
1680449285.590,-22.949,-33.203,-32.227,-42.480,0.000
1680449285.594,-38.086,-36.133,-26.367,-27.832,0.000
1680449285.598,-33.203,-34.668,-28.809,-32.715,0.000
1680449285.602,-54.199,-32.227,-31.250,-33.203,0.000
1680449285.606,-48.828,-29.785,-31.250,-24.414,0.000
1680449285.610,-28.320,-25.879,-34.180,-41.504,0.000
1680449285.613,-24.414,-24.902,-33.691,-39.062,0.000
1680449285.617,-24.902,-23.438,-31.738,-14.648,0.000
1680449285.621,-22.461,-22.949,-24.902,0.977,0.000
1680449285.625,-2.441,-20.996,-23.438,-18.555,0.000
1680449285.629,-5.859,-20.996,-29.785,-51.758,0.000
1680449285.633,-31.250,-22.461,-33.691,-50.781,0.000
1680449285.637,-36.133,-27.832,-29.785,-34.668,0.000
1680449285.641,-46.387,-29.785,-25.879,-31.250,0.000
1680449285.645,-35.645,-26.855,-32.227,-29.297,0.000
1680449285.649,-21.484,-27.832,-31.738,-24.414,0.000
1680449285.652,-46.387,-27.832,-29.297,-27.344,0.000
1680449285.656,-60.547,-21.973,-30.762,-25.391,0.000
1680449285.660,-56.152,-21.484,-30.273,-27.344,0.000
1680449285.664,-60.547,-26.367,-27.832,-35.645,0.000
1680449285.668,-60.059,-27.832,-25.391,-32.227,0.000
1680449285.672,-43.945,-30.273,-32.227,-29.297,0.000
1680449285.676,-32.227,-26.367,-30.273,-17.578,0.000
1680449285.680,-34.668,-29.785,-28.320,-26.367,0.000
1680449285.684,-36.133,-35.645,-23.438,-57.617,0.000
1680449285.688,-36.621,-30.273,-23.926,-62.500,0.000
1680449285.692,-37.109,-25.391,-26.367,-46.875,0.000
1680449285.695,-27.832,-26.855,-29.297,-44.434,0.000
1680449285.699,0.000,-22.949,-34.180,-42.969,0.000
1680449285.703,-9.277,-23.438,-35.645,-41.504,0.000
