timestamps,TP9,AF7,AF8,TP10,Right AUX
1679759064.652,3.418,50.293,41.016,16.602,0.000
1679759064.656,0.977,-37.109,-65.430,-97.656,0.000
1679759064.660,32.715,-56.641,-74.219,-55.664,0.000
1679759064.664,45.898,16.113,26.367,75.684,0.000
1679759064.668,36.621,87.891,98.145,143.066,0.000
1679759064.672,31.250,58.594,44.434,45.898,0.000
1679759064.676,15.137,-35.156,-54.688,-89.844,0.000
1679759064.680,22.461,-38.574,-72.266,-77.148,0.000
1679759064.684,32.715,16.113,1.465,31.738,0.000
1679759064.687,44.922,78.125,76.172,118.652,0.000
1679759064.691,27.832,62.988,48.828,62.988,0.000
1679759064.695,-6.836,-29.785,-52.246,-84.961,0.000
1679759064.699,-0.488,-69.824,-90.820,-113.281,0.000
1679759064.703,31.738,-1.465,-15.137,18.066,0.000
1679759064.707,40.527,83.008,78.613,122.559,0.000
1679759064.711,22.949,66.895,67.383,78.613,0.000
1679759064.715,-8.789,-28.320,-40.527,-67.383,0.000
1679759064.719,-20.508,-62.500,-91.309,-125.488,0.000
1679759064.723,21.973,5.371,-20.020,0.000,0.000
1679759064.727,42.969,95.703,65.430,123.535,0.000
1679759064.730,17.578,83.008,65.430,91.797,0.000
1679759064.734,-7.812,-29.785,-18.555,-39.551,0.000
1679759064.738,-8.789,-91.309,-87.891,-113.770,0.000
1679759064.742,34.668,-38.086,-40.039,-20.508,0.000
1679759064.746,69.824,57.617,63.965,130.859,0.000
1679759064.750,54.688,79.102,83.984,122.070,0.000
1679759064.754,29.785,4.883,0.977,-7.324,0.000
1679759064.758,17.090,-45.898,-86.426,-94.727,0.000
1679759064.762,26.367,-12.695,-51.270,-31.250,0.000
1679759064.766,44.434,49.805,50.293,109.375,0.000
1679759064.770,55.176,74.219,86.426,130.859,0.000
1679759064.773,23.926,36.621,8.301,-5.371,0.000
1679759064.777,-11.230,-53.711,-99.121,-125.977,0.000
1679759064.781,7.324,-57.617,-80.078,-61.523,0.000
1679759064.785,40.527,41.504,33.691,92.285,0.000
1679759064.789,33.203,85.938,83.984,128.418,0.000
1679759064.793,-19.531,6.348,14.648,-14.648,0.000
1679759064.797,-40.527,-67.383,-83.496,-150.391,0.000
1679759064.801,0.488,-40.039,-68.848,-93.262,0.000
1679759064.805,27.344,31.738,26.855,58.105,0.000
1679759064.809,23.438,76.660,81.543,111.816,0.000
1679759064.813,7.812,50.781,37.598,11.719,0.000
1679759064.816,-16.602,-52.246,-66.406,-118.652,0.000
1679759064.820,1.465,-62.012,-72.754,-92.285,0.000
1679759064.824,31.738,20.020,24.902,44.922,0.000
1679759064.828,39.551,79.102,96.680,131.348,0.000
1679759064.832,30.273,56.152,60.059,63.965,0.000
1679759064.836,2.441,-38.086,-44.434,-76.660,0.000
1679759064.840,2.930,-74.707,-71.289,-84.473,0.000
1679759064.844,28.320,5.859,12.207,37.598,0.000
1679759064.848,42.969,86.426,98.145,131.348,0.000
1679759064.852,33.203,56.152,69.824,76.172,0.000
1679759064.856,-5.371,-41.504,-44.922,-75.684,0.000
1679759064.859,-4.883,-69.336,-83.008,-104.980,0.000
1679759064.863,35.156,8.301,-5.371,25.879,0.000
1679759064.867,38.086,94.238,83.984,125.000,0.000
1679759064.871,20.508,80.566,74.707,73.242,0.000
1679759064.875,10.254,-19.531,-28.809,-72.754,0.000
1679759064.879,-4.395,-72.266,-89.844,-137.207,0.000
1679759064.883,13.672,-21.973,-20.996,-21.973,0.000
1679759064.887,21.484,59.082,80.566,103.027,0.000
1679759064.891,0.000,66.895,85.938,73.730,0.000
1679759064.895,-16.113,-5.859,-7.324,-60.547,0.000
1679759064.899,-12.207,-61.523,-66.406,-119.629,0.000
1679759064.902,6.836,-39.551,-17.090,-34.180,0.000
1679759064.906,22.949,48.828,75.684,94.727,0.000
1679759064.910,25.879,83.984,87.891,104.004,0.000
1679759064.914,0.000,20.508,2.441,-34.180,0.000
1679759064.918,-9.277,-62.012,-76.660,-123.047,0.000
1679759064.922,20.996,-56.152,-47.363,-43.945,0.000
1679759064.926,31.250,36.133,52.246,86.914,0.000
1679759064.930,26.855,64.453,99.121,118.652,0.000
1679759064.934,12.207,-11.230,21.973,-3.906,0.000
1679759064.938,2.441,-75.195,-81.055,-121.582,0.000
1679759064.942,25.391,-44.434,-55.176,-60.547,0.000
1679759064.945,46.875,36.621,50.781,94.727,0.000
1679759064.949,41.016,79.590,89.355,127.930,0.000
1679759064.953,9.766,24.902,14.648,1.953,0.000
1679759064.957,-3.906,-49.316,-81.055,-114.746,0.000
1679759064.961,16.113,-34.180,-59.570,-64.453,0.000
1679759064.965,29.297,25.391,44.434,68.359,0.000
1679759064.969,26.367,60.059,100.586,105.469,0.000
1679759064.973,0.000,19.531,43.457,2.930,0.000
1679759064.977,-16.602,-78.613,-64.941,-124.512,0.000
1679759064.981,-7.324,-88.867,-81.543,-104.004,0.000
1679759064.984,20.996,2.441,12.695,33.203,0.000
1679759064.988,25.879,71.777,88.867,110.352,0.000
1679759064.992,-2.441,38.574,47.363,27.832,0.000
1679759064.996,-17.090,-50.293,-60.547,-109.375,0.000
1679759065.000,-5.859,-68.848,-86.426,-105.469,0.000
1679759065.004,0.977,-8.789,-2.930,18.555,0.000
1679759065.008,3.906,66.895,86.914,104.492,0.000
1679759065.012,4.883,57.129,69.336,60.547,0.000
1679759065.016,-4.395,-46.387,-36.133,-71.777,0.000
1679759065.020,3.418,-93.262,-78.125,-105.957,0.000
1679759065.023,41.016,-20.508,-5.371,26.855,0.000
1679759065.027,60.547,58.105,85.938,149.414,0.000
1679759065.031,23.926,41.016,80.078,91.797,0.000
1679759065.035,-1.953,-35.156,-17.578,-47.852,0.000
1679759065.039,3.906,-76.172,-78.613,-112.305,0.000
1679759065.043,20.508,-30.762,-17.090,-25.879,0.000
1679759065.047,25.391,48.340,80.078,103.027,0.000
1679759065.051,10.254,57.617,73.242,77.637,0.000
1679759065.055,-12.695,-11.230,-19.043,-55.176,0.000
1679759065.059,-1.465,-75.195,-89.844,-120.117,0.000
1679759065.063,22.949,-36.133,-37.109,-32.227,0.000
1679759065.067,13.184,51.270,64.453,84.961,0.000
1679759065.070,0.977,60.547,72.754,70.801,0.000
1679759065.074,-20.020,-32.227,-8.789,-56.641,0.000
1679759065.078,-25.391,-83.008,-81.543,-129.883,0.000
1679759065.082,-1.953,-32.715,-49.316,-52.734,0.000
1679759065.086,23.438,28.809,45.898,82.520,0.000
1679759065.090,15.137,52.246,86.426,105.957,0.000
1679759065.094,-6.348,18.066,18.066,-16.602,0.000
1679759065.098,-8.789,-63.477,-81.543,-125.000,0.000
1679759065.102,-5.371,-48.828,-65.918,-72.266,0.000
1679759065.106,8.301,27.832,31.250,58.594,0.000
1679759065.110,17.578,57.617,81.055,103.516,0.000
1679759065.113,1.953,13.672,28.809,3.906,0.000
1679759065.117,-13.672,-76.172,-65.918,-116.211,0.000
1679759065.121,5.371,-70.801,-58.105,-75.684,0.000
1679759065.125,34.180,26.855,33.691,62.500,0.000
1679759065.129,35.156,77.637,88.379,126.953,0.000
1679759065.133,12.207,23.438,37.109,33.691,0.000
1679759065.137,-32.227,-79.590,-67.871,-124.512,0.000
1679759065.141,-20.996,-80.566,-73.242,-113.770,0.000
1679759065.145,32.715,16.113,22.461,39.062,0.000
1679759065.149,50.293,82.031,95.215,123.535,0.000
1679759065.153,20.020,41.992,45.410,37.109,0.000
1679759065.156,-10.742,-57.129,-63.477,-110.352,0.000
1679759065.160,-1.465,-88.379,-83.984,-114.258,0.000
1679759065.164,21.973,-19.531,6.836,20.020,0.000
1679759065.168,27.344,44.922,89.355,113.281,0.000
1679759065.172,3.418,35.156,63.477,37.109,0.000
1679759065.176,-21.484,-25.879,-42.480,-110.840,0.000
1679759065.180,-14.648,-66.406,-83.984,-131.836,0.000
1679759065.184,2.930,-11.230,-0.977,-2.930,0.000
1679759065.188,17.090,75.684,91.797,108.887,0.000
1679759065.192,10.254,57.129,77.148,66.406,0.000
1679759065.196,8.789,-27.832,-30.273,-62.012,0.000
1679759065.199,12.695,-69.336,-83.984,-108.398,0.000
1679759065.203,27.832,-27.832,-12.207,-1.953,0.000
1679759065.207,43.945,55.176,81.543,121.094,0.000
1679759065.211,26.855,57.617,76.172,85.938,0.000
1679759065.215,-10.254,-22.461,-22.461,-62.500,0.000
1679759065.219,-10.254,-72.754,-85.938,-128.906,0.000
