timestamps,TP9,AF7,AF8,TP10,Right AUX
1680450272.980,-973.145,-36.621,-34.668,-984.863,0.000
1680450272.984,-1000.000,-36.133,-34.668,-1000.000,0.000
1680450272.988,-929.688,-36.621,-34.668,-936.035,0.000
1680450272.992,-1000.000,-38.086,-32.715,-1000.000,0.000
1680450272.996,-364.746,-31.250,-32.227,-244.629,0.000
1680450273.000,984.375,-20.508,-29.785,-969.238,0.000
1680450273.004,974.609,-22.949,-33.691,955.078,0.000
1680450273.008,927.734,-25.879,-35.645,938.477,0.000
1680450273.012,978.027,-29.785,-34.180,975.586,0.000
1680450273.016,969.238,-29.785,-24.414,966.797,0.000
1680450273.019,902.344,-26.367,-22.949,906.738,0.000
1680450273.023,-894.043,-23.926,-30.762,-896.973,0.000
1680450273.027,214.355,-25.391,-29.785,167.969,0.000
1680450273.031,-993.652,-31.738,-28.809,-1000.000,0.000
1680450273.035,-1000.000,-29.297,-34.180,-1000.000,0.000
1680450273.039,-297.852,-23.438,-35.156,-189.941,0.000
1680450273.043,990.234,-21.973,-28.320,-871.582,0.000
1680450273.047,-982.910,-25.879,-23.926,658.691,0.000
1680450273.051,-269.531,-34.668,-25.879,-703.125,0.000
1680450273.055,-1000.000,-38.086,-27.344,-1000.000,0.000
1680450273.058,-1000.000,-41.016,-24.414,-888.184,0.000
1680450273.062,-241.699,-37.109,-27.344,350.098,0.000
1680450273.066,-840.332,-30.762,-33.691,980.957,0.000
1680450273.070,67.383,-33.203,-34.668,-427.246,0.000
1680450273.074,-1000.000,-34.180,-21.973,-1000.000,0.000
1680450273.078,-284.668,-26.855,-21.484,-175.293,0.000
1680450273.082,954.102,-21.973,-35.645,-967.285,0.000
1680450273.086,-911.133,-27.832,-36.133,960.449,0.000
1680450273.090,184.570,-31.250,-35.645,-220.703,0.000
1680450273.094,-1000.000,-32.227,-34.668,-1000.000,0.000
1680450273.098,-455.078,-26.855,-34.668,-199.219,0.000
1680450273.101,890.137,-24.414,-32.715,-987.305,0.000
1680450273.105,-874.512,-28.809,-22.949,-998.535,0.000
1680450273.109,146.973,-34.668,-23.438,-114.746,0.000
1680450273.113,-1000.000,-36.133,-32.227,-1000.000,0.000
1680450273.117,-1000.000,-33.203,-31.738,-834.473,0.000
1680450273.121,-15.625,-24.902,-20.996,446.289,0.000
1680450273.125,-783.691,-22.949,-27.344,-833.984,0.000
1680450273.129,157.715,-30.273,-34.668,6.836,0.000
1680450273.133,-1000.000,-28.809,-30.762,-1000.000,0.000
1680450273.137,-1000.000,-28.320,-30.762,-787.598,0.000
1680450273.141,14.648,-22.949,-29.785,492.676,0.000
1680450273.144,-794.922,-23.926,-29.785,-807.129,0.000
1680450273.148,493.652,-33.691,-24.414,220.703,0.000
1680450273.152,-839.355,-37.109,-18.066,-1000.000,0.000
1680450273.156,-1000.000,-33.203,-21.973,-1000.000,0.000
1680450273.160,-208.496,-24.902,-24.414,186.523,0.000
1680450273.164,-842.773,-22.949,-31.250,-793.945,0.000
1680450273.168,477.539,-34.180,-35.645,226.074,0.000
1680450273.172,-904.297,-42.480,-35.645,-1000.000,0.000
1680450273.176,-1000.000,-34.180,-29.785,-946.777,0.000
1680450273.180,-113.770,-29.785,-29.297,289.062,0.000
1680450273.183,-949.707,-29.297,-31.250,-829.102,0.000
1680450273.187,936.523,-27.832,-29.785,565.918,0.000
1680450273.191,-279.297,-37.109,-27.344,-721.680,0.000
1680450273.195,-1000.000,-38.086,-21.484,-1000.000,0.000
1680450273.199,-400.391,-29.297,-28.320,-214.355,0.000
1680450273.203,910.156,-23.438,-32.715,-908.691,0.000
1680450273.207,-918.945,-24.414,-27.832,729.004,0.000
1680450273.211,-93.750,-27.832,-26.367,-608.398,0.000
1680450273.215,-1000.000,-31.738,-26.367,-1000.000,0.000
1680450273.219,-268.066,-28.809,-27.344,-176.758,0.000
1680450273.223,963.379,-20.020,-26.367,-943.359,0.000
1680450273.226,-927.734,-20.020,-24.902,876.953,0.000
1680450273.230,60.059,-31.250,-33.203,-374.023,0.000
1680450273.234,-1000.000,-35.645,-39.062,-1000.000,0.000
