Attention,Meditation,Low-Alpha,Hight-Alpha,Low-Beta,High Beta,Low-Gamma,Mid-Gamma,Raw-Value,Delta,Theta,Class
44,47,4451,13163,7030,5248,1416,861,144,78867,28199,1
44,47,4451,13163,7030,5248,1416,861,26,78867,28199,1
44,47,4451,13163,7030,5248,1416,861,54,78867,28199,1
44,47,4451,13163,7030,5248,1416,861,-12,78867,28199,1
44,47,4451,13163,7030,5248,1416,861,90,78867,28199,1
27,47,29766,34319,33372,20738,8251,1940,92,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,102,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,42,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,25,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,84,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-114,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-93,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-28,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-71,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-5,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,52,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,25,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,80,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,71,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,116,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,91,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,108,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,65,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,105,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,116,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,124,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,167,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,284,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,545,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,489,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,336,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,86,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,36,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-89,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-199,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-296,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-184,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-88,503356,72156,1
27,47,29766,34319,33372,20738,8251,1940,-140,503356,72156,1
43,54,8087,5333,6678,4081,1721,778,-86,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-10,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-74,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,54,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,67,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,16,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-52,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-326,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-289,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-226,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-167,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,192,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,276,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,258,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,284,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,234,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,176,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,170,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-33,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,27,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,76,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,73,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,91,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,89,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,90,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,75,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,99,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,37,8736,13819,1
43,54,8087,5333,6678,4081,1721,778,-71,8736,13819,1
57,53,29998,20693,23052,13156,10325,3043,11,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,42,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,72,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,64,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,108,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,92,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,91,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,98,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,134,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,176,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-5,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-107,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-84,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,410,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,567,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,251,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,183,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,177,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,48,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,82,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-73,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-140,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-106,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-157,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-186,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-244,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-340,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-409,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-402,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-181,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,33,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,41,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,-20,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,36,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,85,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,71,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,139,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,181,1176641,60495,1
57,53,29998,20693,23052,13156,10325,3043,188,1176641,60495,1
61,51,46182,28342,11072,36488,6050,3626,-81,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-35,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,9,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,66,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,305,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,290,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,57,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,48,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,64,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,41,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,7,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,300,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,139,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,55,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,26,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,209,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,451,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,229,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,84,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-249,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-277,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-206,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-81,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-28,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-77,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-25,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,2,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,-26,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,11,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,91,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,86,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,48,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,61,2013717,159005,1
61,51,46182,28342,11072,36488,6050,3626,84,2013717,159005,1
56,54,41842,33717,28332,14924,8294,6970,100,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,116,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,86,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,20,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,19,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-59,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,37,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,73,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,67,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,124,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,80,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,76,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,103,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-10,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-59,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,38,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,56,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,76,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,25,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,17,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,29,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,64,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,65,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,82,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,71,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,214,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,456,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,145,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-441,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-401,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-404,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-339,1261461,69867,1
56,54,41842,33717,28332,14924,8294,6970,-93,1261461,69867,1
29,34,1116,5753,4566,1733,2107,576,19,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,120,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,128,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,66,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,96,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,34,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,76,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,173,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,203,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,153,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,136,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,38,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,-88,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,-83,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,39,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,70,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,115,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,112,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,107,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,64,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,108,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,138,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,101,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,42,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,90,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,53,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,-4,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,-105,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,16,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,43,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,57,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,74,186647,83282,1
29,34,1116,5753,4566,1733,2107,576,53,186647,83282,1
20,35,41423,49543,20108,8604,4879,3804,4,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,50,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,101,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,71,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,100,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,130,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,98,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,105,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,96,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,41,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,56,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,48,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,12,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,18,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,35,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,-91,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,-72,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,-8,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,56,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,10,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,2,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,27,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,61,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,89,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,82,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,97,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,102,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,124,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,103,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,25,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,84,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,58,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,59,1031339,111188,1
20,35,41423,49543,20108,8604,4879,3804,391,1031339,111188,1
4,50,62441,30386,17274,5038,3025,4267,114,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-185,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-66,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,44,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,16,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,27,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-86,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-100,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-42,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,39,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,57,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,120,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,83,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,33,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,9,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,456,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,786,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,756,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,210,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,72,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-274,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-380,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-361,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-252,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-172,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,-91,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,61,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,100,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,137,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,139,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,161,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,40,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,22,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,54,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,17,174388,35039,1
4,50,62441,30386,17274,5038,3025,4267,12,174388,35039,1
1,37,7095,5471,5125,3373,919,229,6,91264,51569,1
1,37,7095,5471,5125,3373,919,229,0,91264,51569,1
1,37,7095,5471,5125,3373,919,229,72,91264,51569,1
1,37,7095,5471,5125,3373,919,229,55,91264,51569,1
1,37,7095,5471,5125,3373,919,229,40,91264,51569,1
1,37,7095,5471,5125,3373,919,229,21,91264,51569,1
1,37,7095,5471,5125,3373,919,229,28,91264,51569,1
1,37,7095,5471,5125,3373,919,229,1,91264,51569,1
1,37,7095,5471,5125,3373,919,229,80,91264,51569,1
1,37,7095,5471,5125,3373,919,229,74,91264,51569,1
1,37,7095,5471,5125,3373,919,229,13,91264,51569,1
1,37,7095,5471,5125,3373,919,229,8,91264,51569,1
1,37,7095,5471,5125,3373,919,229,25,91264,51569,1
1,37,7095,5471,5125,3373,919,229,22,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-103,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-119,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-56,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-5,91264,51569,1
1,37,7095,5471,5125,3373,919,229,21,91264,51569,1
1,37,7095,5471,5125,3373,919,229,131,91264,51569,1
1,37,7095,5471,5125,3373,919,229,44,91264,51569,1
1,37,7095,5471,5125,3373,919,229,86,91264,51569,1
1,37,7095,5471,5125,3373,919,229,90,91264,51569,1
1,37,7095,5471,5125,3373,919,229,103,91264,51569,1
1,37,7095,5471,5125,3373,919,229,53,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-61,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-113,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-51,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-44,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-13,91264,51569,1
1,37,7095,5471,5125,3373,919,229,50,91264,51569,1
1,37,7095,5471,5125,3373,919,229,44,91264,51569,1
1,37,7095,5471,5125,3373,919,229,20,91264,51569,1
1,37,7095,5471,5125,3373,919,229,103,91264,51569,1
1,37,7095,5471,5125,3373,919,229,-75,91264,51569,1
1,37,7095,5471,5125,3373,919,229,59,91264,51569,1
27,51,42858,3480,25794,28893,6680,4725,152,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,135,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,136,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,101,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,20,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,89,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,55,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,92,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,131,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,85,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,41,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,8,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,65,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,-18,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,-22,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,22,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,88,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,22,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,43,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,85,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,123,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,59,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,92,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,69,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,67,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,103,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,27,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,48,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,83,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,29,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,64,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,-180,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,-158,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,-114,413638,93697,1
27,51,42858,3480,25794,28893,6680,4725,5,413638,93697,1
40,50,2704,6936,3060,2338,1805,677,59,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,-37,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,23,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,148,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,45,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,66,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,112,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,-75,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,-42,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,71,18889,14434,1
40,50,2704,6936,3060,2338,1805,677,114,18889,14434,1
