timestamps,TP9,AF7,AF8,TP10,Right AUX
1680449784.763,41.992,-53.223,-21.484,-920.410,0.000
1680449784.767,638.184,2.930,-23.926,356.934,0.000
1680449784.771,416.504,14.648,-24.414,-806.641,0.000
1680449784.775,-400.879,-68.848,-28.320,242.676,0.000
1680449784.779,-683.105,-147.461,-30.762,-1000.000,0.000
1680449784.783,99.121,-22.461,-29.297,-619.629,0.000
1680449784.787,882.812,93.262,-26.367,749.023,0.000
1680449784.791,588.379,35.645,-25.391,-849.609,0.000
1680449784.795,-348.633,-110.840,-32.715,282.715,0.000
1680449784.798,-689.941,-112.793,-19.043,-1000.000,0.000
1680449784.802,209.961,62.988,-4.395,-393.555,0.000
1680449784.806,948.242,38.086,-24.414,924.805,0.000
1680449784.810,539.062,-53.223,-28.809,-891.602,0.000
1680449784.814,-296.875,-77.148,-22.949,322.266,0.000
1680449784.818,-687.012,-93.262,-26.855,-984.863,0.000
1680449784.822,-86.426,-48.828,-28.809,-1000.000,0.000
1680449784.826,396.973,-16.113,-24.902,-958.984,0.000
1680449784.830,69.336,3.418,-21.973,-1000.000,0.000
1680449784.834,-451.660,-35.156,-26.855,-992.676,0.000
1680449784.838,-411.621,-60.059,-26.367,-951.660,0.000
1680449784.841,157.715,-21.973,-23.438,-1000.000,0.000
1680449784.845,750.000,24.902,-17.090,-150.879,0.000
1680449784.849,822.266,47.852,-20.996,-872.559,0.000
1680449784.853,94.238,-48.340,-31.738,710.449,0.000
1680449784.857,-539.551,-90.332,-29.297,-616.211,0.000
1680449784.861,-240.723,-55.176,-17.090,-1000.000,0.000
1680449784.865,657.227,20.996,-17.578,-90.332,0.000
1680449784.869,803.711,11.230,-34.180,-947.266,0.000
1680449784.873,95.703,-56.641,-38.086,934.082,0.000
1680449784.877,-560.059,-87.891,-26.367,-279.297,0.000
1680449784.881,-402.344,-46.875,-25.879,-1000.000,0.000
1680449784.884,605.469,44.922,-33.203,-69.824,0.000
1680449784.888,834.961,12.695,-35.156,-943.359,0.000
1680449784.892,93.262,-29.297,-35.156,938.965,0.000
1680449784.896,-221.191,-17.090,-30.273,947.266,0.000
1680449784.900,165.039,-37.109,-28.809,977.539,0.000
1680449784.904,640.625,-23.926,-18.066,899.902,0.000
1680449784.908,563.965,-60.547,-18.066,-893.555,0.000
1680449784.912,-254.883,-91.309,-28.809,272.949,0.000
1680449784.916,-960.449,-83.008,-30.762,-970.215,0.000
1680449784.920,-558.594,-79.102,-29.297,-1000.000,0.000
1680449784.923,411.621,31.738,-20.020,-301.758,0.000
1680449784.927,908.203,76.660,-19.043,981.445,0.000
1680449784.931,340.820,-57.617,-27.344,-988.770,0.000
1680449784.935,-617.188,-146.484,-29.785,-170.898,0.000
1680449784.939,-673.828,-77.637,-24.414,-1000.000,0.000
1680449784.943,386.719,59.082,-16.602,-205.078,0.000
1680449784.947,954.102,36.621,-19.043,973.145,0.000
1680449784.951,434.082,-51.758,-21.484,-924.805,0.000
1680449784.955,-507.324,-121.582,-18.555,147.461,0.000
1680449784.959,-739.258,-125.977,-21.973,-1000.000,0.000
1680449784.963,62.500,-34.668,-18.066,-803.223,0.000
1680449784.966,809.082,32.715,-17.578,504.395,0.000
1680449784.970,616.211,-1.953,-27.832,-800.781,0.000
1680449784.974,-377.441,-97.656,-29.785,161.621,0.000
1680449784.978,-722.656,-117.676,-24.414,-982.422,0.000
1680449784.982,-71.777,-59.082,-23.926,-1000.000,0.000
1680449784.986,602.051,11.719,-23.438,-231.445,0.000
1680449784.990,679.199,51.758,-30.273,-983.887,0.000
1680449784.994,14.648,-52.246,-16.113,958.008,0.000
1680449784.998,-121.582,-72.266,-3.418,937.500,0.000
1680449785.002,432.129,-30.762,-20.996,977.051,0.000
1680449785.005,723.633,-3.418,-22.461,903.809,0.000
1680449785.009,390.137,-17.090,-25.391,-893.555,0.000
1680449785.013,-465.332,-113.281,-31.250,200.684,0.000
1680449785.017,-942.871,-132.324,-31.738,-1000.000,0.000
1680449785.021,-280.273,-43.457,-33.691,-986.328,0.000
