timestamps,TP9,AF7,AF8,TP10,Right AUX
1680451120.694,-38.086,-41.016,-32.715,-26.367,0.000
1680451120.698,-40.039,-43.457,-21.973,-15.137,0.000
1680451120.701,-36.133,-46.875,-21.973,-22.949,0.000
1680451120.705,-35.645,-46.875,-34.180,-18.066,0.000
1680451120.709,-25.879,-41.992,-40.039,-16.113,0.000
1680451120.713,-26.855,-51.270,-21.484,-32.227,0.000
1680451120.717,-33.691,-49.805,-11.719,-35.645,0.000
1680451120.721,-35.645,-41.016,-14.160,-29.785,0.000
1680451120.725,-37.109,-37.109,-11.230,-30.762,0.000
1680451120.729,-35.156,-28.809,-14.648,-40.527,0.000
1680451120.733,-33.691,-25.879,-22.461,-39.551,0.000
1680451120.737,-34.180,-28.320,-20.996,-32.715,0.000
1680451120.740,-30.273,-30.762,-19.531,-27.832,0.000
1680451120.744,-29.785,-35.645,-8.789,-37.109,0.000
1680451120.748,-28.809,-37.598,-13.672,-47.363,0.000
1680451120.752,-22.949,-27.832,-32.715,-38.086,0.000
1680451120.756,-27.344,-23.438,-29.297,-22.461,0.000
1680451120.760,-27.344,-29.785,-25.879,-22.461,0.000
1680451120.764,-22.949,-25.879,-26.367,-39.062,0.000
1680451120.768,-33.203,-26.855,-28.809,-51.270,0.000
1680451120.772,-35.156,-31.250,-32.715,-51.758,0.000
1680451120.776,-29.785,-26.367,-20.996,-34.668,0.000
1680451120.780,-32.715,-28.320,-16.602,-21.973,0.000
1680451120.783,-36.133,-37.109,-30.273,-34.668,0.000
1680451120.787,-38.086,-43.457,-45.898,-47.852,0.000
1680451120.791,-28.809,-36.133,-40.527,-45.898,0.000
1680451120.795,-21.484,-44.922,-25.879,-18.066,0.000
1680451120.799,-19.043,-42.969,-27.344,-4.395,0.000
1680451120.803,-26.855,-24.414,-27.832,-32.227,0.000
1680451120.807,-44.922,-28.320,-28.809,-59.570,0.000
1680451120.811,-41.016,-35.645,-26.855,-66.895,0.000
1680451120.815,-27.344,-29.297,-15.625,-48.340,0.000
1680451120.819,-27.832,-24.414,-18.555,-32.227,0.000
1680451120.823,-36.133,-28.809,-27.344,-32.715,0.000
1680451120.826,-41.016,-26.367,-35.156,-47.852,0.000
1680451120.830,-31.738,-20.996,-46.875,-54.688,0.000
1680451120.834,-27.832,-28.809,-45.898,-42.969,0.000
1680451120.838,-21.973,-37.598,-30.273,-30.762,0.000
